,user_id,total_events,Baja_usuario,events_last_month,total_months,rate_events,age,gender,height,seniors_exercise_level,traits_language_code,os_name,device_type,main_goal_feelBetter,main_goal_loseWeight,main_goal_reducePain,main_goal_stayActive,nutritional_goal_improveNutrition,nutritional_goal_increaseMuscle,nutritional_goal_loseWeight,nutritional_goal_none
16484,oocckkpupwgzl6ZRARRyeUYEwlR2,45,1,44.0,1,45.0,53.0,1,173.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16485,ooeGhjBnpqbxeVSDVbnJnx8sxxN2,114,1,113.0,1,114.0,72.0,1,152.0,2.0,1,2,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16486,ooffhGZZEzTHUMPttC4r8hTxLw63,27,1,26.0,1,27.0,65.0,1,161.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16487,ooin8jPbCcPKDZ1ozUPS0It56zp2,300,0,299.0,1,300.0,60.0,0,170.0,2.0,1,1,1,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0
16488,ootyIKlk2PNPzavvslCmvFHWS2G2,111,1,110.0,1,111.0,55.0,1,158.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16489,oowkE6X0ATcXdGi8Sw8sPn065O23,109,0,45.0,3,36.333333333333336,63.0,1,155.0,2.0,1,2,2,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
16490,oowrOf1iZXXVLFdlFyhswU9DvCv1,256,1,75.0,4,64.0,68.0,0,176.0,1.0,1,1,1,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0
16491,op9wfM4Q6bMl0gcmTA82SXRCLWe2,130,1,17.0,2,65.0,62.0,1,167.0,1.0,1,2,2,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0
16492,opAlMAvB8tOd6Yw5lwO5lbY2IxW2,24,1,23.0,1,24.0,52.0,1,156.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16493,opFBVxn3GQd1bKBBN2wLfJ8DHzo2,126,1,125.0,1,126.0,69.0,1,158.0,2.0,1,2,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16494,opN90yLmDPhUUqqgRSrPUMtpOyu2,27,1,26.0,1,27.0,73.0,1,169.0,3.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16495,opPuL2qf5XdcX7b29mpDQO5hfnX2,58,1,57.0,1,58.0,59.0,1,162.0,2.0,1,1,1,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
16496,opZX1PeFvYS3BjEmugNRY99LfLB2,37,1,36.0,1,37.0,61.0,1,162.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16497,oq0iJvElFhgQel5q9UVxX8orreZ2,26,1,25.0,1,26.0,51.0,1,169.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16498,oqCPTGjtOZcyRh8K3iPmCsUXhca2,27,1,26.0,1,27.0,65.0,1,169.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16499,oqKuQ0zQTlhE6WeAJp4BeuoV22f2,33,1,32.0,1,33.0,62.0,1,151.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16500,oqSrvHRQpEW8p2UT33VeOCU4nlZ2,110,1,109.0,1,110.0,64.0,1,153.0,2.0,1,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16501,oqaEXMoZb2cRHIfVl7IjqoCGdEF3,27,1,26.0,1,27.0,61.0,0,169.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16502,oqceE9ji2NXht00VbPjQ6XTQP9N2,84,1,83.0,1,84.0,61.0,0,164.0,3.0,1,2,2,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
16503,orQkuHRxw1W1gQZcGxeQTEJrovA3,102,1,101.0,1,102.0,63.0,1,159.0,2.0,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
16504,orWbtLuBkvXcDxX3OyW6Gflxjix1,100,1,99.0,1,100.0,66.0,1,171.0,2.0,1,2,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16505,oreKP1WXYPfqXkDyXtu9qOF99PI2,20,1,19.0,1,20.0,58.0,1,164.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16506,orqlkonl0yNQC5isfmLPx5uC6SC3,111,1,110.0,1,111.0,54.0,1,159.0,2.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16507,orsEerNE12V47vblIDz7ufcq6ET2,44,1,43.0,1,44.0,64.0,1,156.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16508,orvlHBOSWsYenQIFxrwVCy4mwQ03,27,1,26.0,1,27.0,53.0,1,164.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16509,os6Quzf3UXXdaOHpB9B0h0QMKTH2,108,1,107.0,1,108.0,59.0,0,169.0,2.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16510,osIvh8NARmPBi2eYp2NEVzgjz0J3,72,0,1.0,1,72.0,61.0,1,170.0,2.0,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16511,osRAqCkCM1NSPTyKQL93bYshdGF3,251,0,250.0,1,251.0,73.0,1,150.0,2.0,1,2,2,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
16512,osssw6lnyOVBghBDLYjcGo9o4Th1,28,1,27.0,1,28.0,62.0,1,163.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16513,oswwG65RibeSPniRSXWqQaFO3Tg1,166,1,165.0,1,166.0,65.0,1,191.0,1.0,2,1,1,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
16514,ot36fm4AYBbT5oz7QWWnQEXl5D63,84,1,83.0,1,84.0,68.0,0,175.0,2.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16515,otDJ7mX9GhP9gWwnaAVTyFG3L673,32,1,31.0,1,32.0,56.0,1,163.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16516,otLSg0OsuBSdmgD7uid76E4h8UK2,201,0,200.0,1,201.0,56.0,1,159.0,2.0,1,2,2,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
16517,otRuvwooZJTB6508TfnLTrwPlnu2,84,0,83.0,1,84.0,70.0,1,167.0,2.0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16518,otTU16MZfbSsEls24kpkokhTLk22,148,0,147.0,1,148.0,62.0,1,165.0,2.0,1,3,2,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0
16519,ouOhnAecf0fl1oGETt77cpYGKUB3,40,1,39.0,1,40.0,59.0,0,169.0,2.0,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
16520,ouYuRG5gSZUkhChiFM2wqYgKJVq2,185,0,184.0,1,185.0,66.0,1,163.0,1.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16521,ov3ob5vHJxdvQcUBf6kcfHryc6r1,60,1,7.0,5,12.0,64.0,1,167.0,1.0,1,1,1,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
16522,ov5SM9fxqMPbCwjIh6IvH4AQEXH3,32,1,31.0,1,32.0,67.0,0,173.0,2.0,1,1,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
16523,ovRg2vjWPaXjDKqdZ8YLP6ogA863,37,1,3.0,3,12.333333333333334,59.0,1,152.0,1.0,1,2,2,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
16524,ovVj2Str8YZceh4N7Qz07XrtTOk1,106,1,105.0,1,106.0,61.0,1,161.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16525,oviSoLgYbPdAjkGgfOYt3XB5qlV2,176,0,175.0,1,176.0,50.0,0,189.0,2.0,1,1,1,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
16526,ovruFT5TeUTfOwTUCd9NU60fPE92,22,1,21.0,1,22.0,68.0,0,167.0,3.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16527,ovrurbrruLVu92Gh3VbX3SBAQYi1,45,1,44.0,1,45.0,68.0,1,168.0,2.0,1,1,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
16528,owMfdvxRYJTO3OGGDsfpDD5nsqy1,27,1,26.0,1,27.0,66.0,1,166.0,2.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16529,owdoW4uJozPifbdBSAqXfrLiAWV2,127,1,126.0,1,127.0,72.0,1,151.0,2.0,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16530,owfGPDIBEFNVHLzT7qrWKird6nl1,264,0,141.0,4,66.0,60.0,1,159.0,1.0,1,2,2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
16531,ox6b69K4gXM8NBtSAMaL631XSAN2,747,0,746.0,1,747.0,65.0,1,186.0,2.0,2,2,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
16532,oxZvcZuNR1YCdE9B1bwB16JDYZy1,24,1,23.0,1,24.0,51.0,1,164.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16533,oxdZFQ79cQNdSuLYAOGqbXe3c213,29,1,28.0,1,29.0,60.0,1,168.0,3.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16534,oy0XUDpwUQNuxQovG3lJjPG3lu92,226,1,225.0,1,226.0,61.0,1,165.0,2.0,2,2,2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
16535,oyA6ACQfMQfW886TG87aCdpmif43,181,1,180.0,1,181.0,62.0,1,157.0,1.0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16536,oyEdGHR45TT08tvCZjVKhsv8aZh2,100,1,99.0,1,100.0,63.0,1,166.0,2.0,1,1,1,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
16537,oyGwQnn8Y2WFwTaGch8huXXqgNp2,3,1,2.0,1,3.0,59.0,1,171.0,3.0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16538,oyTiQZdKt4XNaYE6D7TqLogwFMx1,270,1,94.0,3,90.0,63.0,0,170.0,3.0,1,3,2,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0
16539,oyVsBIfmkaOcZXrqJHGFRT107qi2,100,1,99.0,1,100.0,61.0,1,168.0,2.0,1,2,2,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
16540,ozAnSdbpZjRrMTbxrb98BVAknoN2,121,0,31.0,2,60.5,67.0,1,170.0,2.0,2,1,1,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
16541,ozF53JSI9fTUCWefhfSsuupxHoV2,4331,0,2836.0,2,2165.5,72.0,1,162.0,2.0,1,3,2,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0
16542,ozciN2uAU5T3Imo1lYyQNTFeIvs2,42,1,41.0,1,42.0,59.0,1,159.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16543,ozd5TOyJgjWaLDAmwpu7ULNkLDj2,26,1,25.0,1,26.0,62.0,1,171.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16544,p07MXqlYsSVOtm4BnoMueI8FtfT2,163,1,161.0,1,163.0,67.0,1,157.0,2.0,2,2,2,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
16545,p08E18rveng3PlhRnulrxKfLVjl2,157,1,156.0,1,157.0,67.0,1,155.0,2.0,1,2,2,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0
16546,p0V0D0DrupX0pqt2R81w9MYzaAg2,133,1,28.0,5,26.6,64.0,1,160.0,1.0,1,1,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
16547,p0gBt3s00gZ2toIbxuvhFjC3xh23,339,0,72.0,6,56.5,70.0,0,173.0,1.0,1,1,1,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
16548,p0hSS7VpjCe9M5h5Vk1vTXyJGKr2,135,1,134.0,1,135.0,61.0,1,163.0,1.0,1,1,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
16549,p0uwfDCrIIcnHpJBxkukBreaE472,255,0,254.0,1,255.0,60.0,1,157.0,3.0,1,1,1,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
16550,p10i9nUWWhfozjTSvm1lHp42TwH2,183,0,182.0,1,183.0,64.0,1,169.0,2.0,1,3,2,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0
16551,p1CAMDsEMtZYdtsehihNaEMqrri1,836,1,49.0,2,418.0,62.0,1,158.0,2.0,1,2,2,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
16552,p1Z6hrWpz4WC8pbJ7w6O0HXzsL72,195,0,194.0,1,195.0,60.0,1,152.0,2.0,1,2,2,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
16553,p1bnXs4HMlXVh3eGiVF3LePsYwm2,133,1,132.0,1,133.0,53.0,1,160.0,3.0,1,1,1,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0
16554,p1syxWVAfcV1YP9lXSST7Th5rFw2,101,0,100.0,1,101.0,64.0,0,172.0,2.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16555,p2B9w8aVYUgv22hk4Tky4yFbjeO2,59,1,58.0,1,59.0,61.0,0,166.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16556,p2S7vZJPKjMbCxITqcAeXaMiDBD3,91,1,90.0,1,91.0,61.0,1,169.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16557,p2XzoRik9Ybue9koMxayd8aVaFy2,27,1,26.0,1,27.0,60.0,1,166.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16558,p2rtNL1fFSRNu8tpV8Ad4dt14dl2,164,0,163.0,1,164.0,61.0,1,166.0,2.0,1,1,1,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
16559,p381MScnz2YUdfDWOMwdjERdUhy2,217,0,213.0,1,217.0,78.0,1,154.0,2.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16560,p3BE0ZCsMxMLOMlS8Qs7wHYbMBm1,154,0,153.0,1,154.0,62.0,1,169.0,1.0,1,2,2,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0
16561,p3I29ev0BQXYDPd5HkhsWgmZYct2,24,1,23.0,1,24.0,52.0,1,172.0,1.0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16562,p3jo5pGlcBYeNUgo4B94AHzdwVZ2,40,1,39.0,1,40.0,70.0,1,168.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16563,p3os2p7OeKdXVYjAbuHmgXXXpfn1,28,1,27.0,1,28.0,56.0,1,164.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16564,p41gMo9RVofq2ZTtnubsVrssUMJ2,147,1,146.0,1,147.0,73.0,1,160.0,2.0,1,3,2,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0
16565,p47YfhNoVmUE6EKYxbmjJxJ7J913,95,1,94.0,1,95.0,65.0,1,161.0,2.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16566,p4XEMCBUnVSmKmOw17qZrF5pGc93,40,1,39.0,1,40.0,61.0,0,171.0,3.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16567,p4XOB4tng4bVhHgNIuQuS6LE6u02,221,0,220.0,1,221.0,70.0,0,165.0,2.0,1,2,2,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0
16568,p4a9JNEXDMemTT7zEgUsNIm9vBA3,40,1,39.0,1,40.0,56.0,1,164.0,1.0,1,1,1,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0
16569,p4lA3xdIMoNZNiQnssYiH6a17Kh1,96,1,95.0,1,96.0,61.0,1,161.0,2.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16570,p4nRSCuVVvglftzqCn69c0qGjt82,93,0,9.0,5,18.6,63.0,1,156.0,1.0,1,1,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
16571,p4uGCAzfsaYIVl2JkhQEwn1DorJ3,40,1,39.0,1,40.0,52.0,1,172.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16572,p52sgW8VO2blPTUWjipPlly85Vq1,110,1,109.0,1,110.0,63.0,1,155.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16573,p597pyr6hQMNbDg2PbUOYtk69OB3,110,1,109.0,1,110.0,73.0,1,156.0,2.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16574,p5A0LzRbqSSszy7u5lifSKC6gLf1,29,1,28.0,1,29.0,61.0,1,170.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16575,p5PF45EczUPavW7DnSS9NUhZYaO2,169,0,28.0,2,84.5,67.0,1,159.0,2.0,1,2,2,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0
16576,p5W4hAkSzbM9qz4Ill4vdlHpjOu1,102,1,101.0,1,102.0,68.0,1,159.0,2.0,2,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16577,p5Z91vymZBgUVUeSav3ZytgKr7D2,141,1,140.0,1,141.0,62.0,1,164.0,2.0,1,2,2,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
16578,p5ZYOy4oLpQrfJdmaBnaDYggfsu1,136,1,135.0,1,136.0,71.0,1,170.0,2.0,2,2,2,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
16579,p5dIL1xWWkctregfw38AkVXzwKJ3,19,1,18.0,1,19.0,60.0,0,170.0,3.0,1,1,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
16580,p5fsyFKCK8T8ar9ClVuQnLLZGvd2,93,1,92.0,1,93.0,63.0,1,168.0,2.0,1,1,1,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
16581,p5odrSohyZRDrAWqY9InocmDRM73,169,0,168.0,1,169.0,60.0,1,162.0,2.0,1,2,2,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
16582,p5w8jgE7ksYZc34tf98huzMLcfd2,186,0,185.0,1,186.0,60.0,1,160.0,2.0,1,2,2,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0
16583,p6Z0u7JdN3ZVmDCvujSbtGKl14i2,165,0,164.0,1,165.0,70.0,1,150.0,2.0,1,2,2,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
16584,p6lNrn9x4pd9RMnqcGd8ZKje7Zh2,177,1,176.0,1,177.0,54.0,1,160.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16585,p78UOusKYMdfgXZ3fMPjjNAnYzv2,26,1,25.0,1,26.0,61.0,1,159.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16586,p7ECRt9E7TWjOD3BstsGITqCXsY2,79,0,78.0,1,79.0,64.0,1,164.0,2.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16587,p7EVB5kRUCOZESWX4IqESDCwnvf2,55,1,54.0,1,55.0,54.0,1,170.0,3.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16588,p7LsZeySXsbahTGT0oPzCLkQpB22,81,1,80.0,1,81.0,66.0,1,170.0,2.0,2,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16589,p7evB5GycaRP7XwTt8jpxwqZjEn2,76,1,75.0,1,76.0,69.0,1,158.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16590,p7fQhVpY29fWlfdnHLQ1xxGKpOj1,70,1,69.0,1,70.0,53.0,1,169.0,1.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16591,p7mXQswreeUR6EpcwvvZ3TPUX6G2,122,1,121.0,1,122.0,60.0,1,156.0,2.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16592,p8BX1oNXXVOjYdH91WSXDXZpLIH2,62,1,61.0,1,62.0,59.0,0,169.0,2.0,1,1,1,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0
16593,p8Sw1ygOf1dhTcpcyzDqwW3cDM22,32,1,31.0,1,32.0,63.0,1,164.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16594,p8omrZ8OYxeK7LUitOyHtgNwoPx2,142,1,141.0,1,142.0,61.0,1,170.0,2.0,2,2,2,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
16595,p9G3c1IontVao71O7e9o8qeZQ4z1,25,1,24.0,1,25.0,59.0,0,169.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16596,p9OJmfDBAfbZtZkrwYXanbfkZoA2,42,1,41.0,1,42.0,61.0,1,155.0,2.0,1,3,2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
16597,p9VtGDj0aoS5uUH0zmO32IA4EfB3,235,0,10.0,2,117.5,60.0,1,157.0,2.0,1,1,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
16598,p9XcQ4eKbTWYay0ikkhKQiJmOYX2,167,1,166.0,1,167.0,64.0,0,170.0,3.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16599,p9xAYBWWUHbD9LNvr0ptqWqRlii2,22,1,21.0,1,22.0,60.0,1,162.0,2.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16600,p9zmBVuhPxVfl29iCjXEBbeKwTR2,372,0,23.0,3,124.0,68.0,1,192.0,1.0,1,2,2,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0
16601,pA20PKfXCVSOqz9benBAEF4XFkH3,85,1,84.0,1,85.0,61.0,1,171.0,2.0,2,1,1,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
16602,pA2gTmKyvwddZgD29uMVjHXYwMa2,128,1,127.0,1,128.0,65.0,1,160.0,2.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16603,pA8fQXa82xZajbMHrPBtudTIFZB3,24,1,23.0,1,24.0,54.0,1,163.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16604,pAN4HwNGiohlH0UfkyfjwNQuOl72,124,1,123.0,1,124.0,60.0,1,158.0,2.0,1,2,2,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0
16605,pAOC46tyOje64tRL9XBSw9zZct33,135,0,5.0,7,19.285714285714285,72.0,1,164.0,1.0,1,1,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
16606,pAl9CXol5GdEvPYYMhPLPzbyxS82,3,1,2.0,1,3.0,60.0,0,170.0,3.0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16607,pAmyPnU4mvRkJGQWxHmsqevv2PO2,83,1,82.0,1,83.0,60.0,1,172.0,2.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16608,pAyo9to8CVgUtYKJ0aqtVnDGjgN2,74,1,73.0,1,74.0,61.0,1,159.0,2.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16609,pAzVP3kyHMR8TBbQHbaHrx4fzri1,208,1,31.0,2,104.0,65.0,1,160.0,2.0,2,2,2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
16610,pBDY896C7RQWR1136sGwWlWIPQ02,145,1,144.0,1,145.0,76.0,1,160.0,2.0,1,2,2,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0
16611,pBMDCQNX3Af7qB8oqapFVq6DBOi2,477,1,38.0,5,95.4,55.0,1,161.0,1.0,1,1,1,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
16612,pBQHztp2s8hPuuKy5LjVJD56Syr1,190,0,187.0,1,190.0,71.0,1,161.0,2.0,1,2,2,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
16613,pBZIBTpNEpTMIpzwI6t6p3kSPL33,70,1,69.0,1,70.0,56.0,1,155.0,3.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16614,pBte8fKH2VfHkbiUUhwPMslf1wD2,99,0,8.0,1,99.0,61.0,0,177.0,2.0,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16615,pC6ONs0GQCSpI8SuCj4kHhWX3k53,32,1,31.0,1,32.0,61.0,0,171.0,3.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16616,pCFiReyOCcO1rwcC9H4rW935ywO2,46,1,45.0,1,46.0,60.0,1,159.0,1.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16617,pCqYPJqjD1hSAt0klkzv1f6IAqw2,234,0,22.0,5,46.8,73.0,0,169.0,1.0,1,1,1,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0
16618,pD3u4ft6AYZwfBhInTjxi6dyaAt1,125,1,124.0,1,125.0,74.0,1,166.0,2.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16619,pDINyp2BtDd9JNTHTFhhExgOXSG3,70,1,6.0,4,17.5,52.0,1,170.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16620,pDSqRwlrRFgBDxoszRQHSKOQgTS2,188,0,187.0,1,188.0,56.0,1,152.0,2.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16621,pDYXl8FCdkXPp4AolvZQiHjPW942,50,1,49.0,1,50.0,65.0,1,165.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16622,pE6rR87sMwbE7UnT7LOIhwRtFLX2,26,1,25.0,1,26.0,65.0,1,167.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16623,pECg9kaWxYMppdCK2EFUqHZ1NMq2,104,0,103.0,1,104.0,65.0,1,162.0,2.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16624,pEOgCZHyiEbP8FImhAvAXXwc6672,196,0,195.0,1,196.0,66.0,1,160.0,2.0,1,2,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
16625,pEjN8bBF7NbNOcLDUDgAGG31vL63,134,1,133.0,1,134.0,62.0,1,173.0,1.0,2,1,1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
16626,pEk22VIeutTpod8FqZrf3QjGnqG3,4570,0,4569.0,1,4570.0,69.0,0,176.0,2.0,1,2,2,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0
